title  Photometry data for ATLAS2_551047062 from search centered on HS Hya using the atlas calibration catalog
Median of Right Ascension  156.15356, rms   0.00242
Median of Declination      -19.09218, rms   0.00233
Median of magcal_magdep         8.19, rms      0.28
Median of magcal_local_rms      0.25, rms      0.15
Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	NUMBER	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
2434068.839070	1952.153932	 8.12	 0.15	12.03	156.15492	-19.08828	 22.3	0.244	fa12677	198	0	1349453824	250821	256	0.000700		11,16,17,18,19,21,22,28,30	8
2434068.839070	1952.153932	 8.01	 0.23	10.61	156.16688	-19.09391	-86.5	0.754	ai43519	197	8388736	1349386243	286601	4481	0.000700	7,23	0,1,17,18,19,21,22,28,30	0,7,8,12
2434068.880737	1952.154046	 8.05	 0.28	11.53	156.15783	-19.08876	-52.3	0.079	fa12678	198	33554432	1349389312	225076	320	0.000700	25	10,11,17,18,19,21,22,28,30	6,8
2434068.881431	1952.154048	 8.26	 0.19	10.31	156.15098	-19.09141	-58.9	0.289	ai43520	197	128	1349451776	244588	385	0.000700	7	16,17,18,19,21,22,28,30	0,7,8
2434073.846066	1952.167612	 8.20	 0.24	11.96	156.15437	-19.08965	 64.3	0.186	fa12681	198	0	1349454848	235371	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2434091.354353	1952.215449	 7.99	 0.16	13.00	156.15860	-19.09057	 -0.6	0.146	bi05550	198	0	1349452800	435115	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2434099.323990	1952.237224	 8.60	 0.26	14.17	156.16002	-19.09694	-56.7	0.313	am28304	194	41943040	1349387264	499186	448	0.000700	23,25	10,17,18,19,21,22,28,30	6,7,8
2434099.710999	1952.238281	 8.18	 0.16	10.58	156.14789	-19.09182	-83.1	0.443	ai43530	197	0	1349453824	214456	256	0.000700		11,16,17,18,19,21,22,28,30	8
2434099.737388	1952.238354	 8.31	 0.27	12.43	156.16301	-19.08902	 -9.3	0.299	fa12690	198	268435456	1349454848	224950	320	0.000700	28	10,11,16,17,18,19,21,22,28,30	6,8
2434099.737734	1952.238354	 8.26	 0.11	10.76	156.15050	-19.09173	-84.8	0.378	ai43531	197	0	1349451776	222942	384	0.000700		16,17,18,19,21,22,28,30	7,8
2434099.775928	1952.238459	 8.00	 0.16	10.94	156.15496	-19.09028	-86.4	0.397	ai43532	197	0	1349451776	215133	384	0.000700		16,17,18,19,21,22,28,30	7,8
2434099.776622	1952.238461	 8.18	 0.27	12.30	156.15335	-19.08992	 74.8	0.255	fa12691	198	0	1349454850	221772	320	0.000700		1,10,11,16,17,18,19,21,22,28,30	6,8
2434100.263747	1952.239792	 8.26	 0.23	12.33	156.15376	-19.09070	-74.7	0.174	bi05567	199	0	1349452800	513076	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2434100.775894	1952.241191	 8.02	 0.31	10.76	156.15470	-19.09381	-67.3	0.325	ai43538	197	0	1349453824	249041	256	0.000700		11,16,17,18,19,21,22,28,30	8
2434101.747736	1952.243846	 8.02	 0.19	11.52	156.15562	-19.09247	  8.1	0.120	fa12697	198	0	1349454848	228752	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2434101.776554	1952.243925	 8.05	 0.20	11.98	156.15114	-19.08861	 71.7	0.343	fa12698	199	0	1349454848	204352	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2434118.680630	1952.290111	 7.85	 0.34	 9.35	156.15474	-19.09274	 -3.3	0.107	ai43556	197	268435968	1886324736	278812	256	1.000000	9,28	11,16,17,18,19,21,22,28,29,30	8
2434124.326548	1952.305537	 8.03	 0.52	13.08	156.15480	-19.09618	-42.4	0.158	bi05581	198	268435456	1349452802	565333	448	0.000700	28	1,10,16,17,18,19,21,22,28,30	6,7,8
2434124.703878	1952.306568	 8.30	 0.16	10.81	156.15200	-19.09110	 82.2	0.446	ai43557	197	0	1349451776	268460	384	0.000700		16,17,18,19,21,22,28,30	7,8
2434125.737840	1952.309393	 8.05	 0.33	10.89	156.15662	-19.09003	-28.5	0.339	fa12724	198	128	1479477248	224221	264	0.000700	7	11,16,17,18,19,21,27,28,30	3,8
2434360.979472	1952.952130	 8.14	 0.14	11.44	156.15499	-19.08801	-12.2	0.114	fa13106	198	0	1349452800	106720	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2434398.492980	1953.054775	 8.18	 0.27	12.23	156.15338	-19.09235	 30.1	0.357	am28434	194	0	1349454848	41581	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2434427.389119	1953.133943	 8.75	 0.38	13.29	156.15104	-19.09681	 29.6	0.255	am28461	194	0	1349454848	616423	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2434429.900455	1953.140823	 7.89	 0.24	10.80	156.15531	-19.08925	 31.3	0.307	fa13111	198	128	1349453824	222989	257	0.007500	7	11,16,17,18,19,21,22,28,30	0,8
2434449.326446	1953.194045	 8.78	 0.41	13.43	156.15618	-19.09455	-47.6	0.188	am28475	194	0	1349452800	557488	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2434485.241434	1953.292442	 8.40	 0.19	12.56	156.15591	-19.08997	 81.3	0.626	am28483	194	33554432	1349387264	267348	4544	0.000700	25	10,17,18,19,21,22,28,30	6,7,8,12
2436251.605488	1958.129056	 8.27	 0.28	10.71	156.15067	-19.09198	-65.4	0.232	fa13755	196	640	2020542464	131073	264	1.000000	7,9	11,16,17,18,19,21,22,27,28,29,30	3,8
2436253.558525	1958.134407	 8.21	 0.19	10.46	156.15375	-19.09129	 84.1	0.175	fa13771	205	640	2020542464	121942	264	1.000000	7,9	11,16,17,18,19,21,22,27,28,29,30	3,8
2436286.400880	1958.224386	 8.42	 0.28	10.96	156.15336	-19.09128	 70.2	0.238	fa13797	194	640	2020542466	60812	264	1.000000	7,9	1,11,16,17,18,19,21,22,27,28,29,30	3,8
2437674.711187	1962.025236	 8.26	 0.14	10.48	156.15303	-19.09332	 22.0	0.368	dnr00003	189	640	1886322688	96068	388	1.000000	7,9	16,17,18,19,21,22,28,29,30	2,7,8
2437848.497753	1962.501364	 8.39	 0.26	12.06	156.15276	-19.09231	-74.4	0.104	dnb00002	194	512	1886325760	299268	320	1.000000	9	10,11,16,17,18,19,21,22,28,29,30	6,8
2437848.497753	1962.501364	 8.12	 0.26	12.13	156.15285	-19.09305	 84.4	0.156	dnb00004	205	512	1886323712	250391	448	1.000000	9	10,16,17,18,19,21,22,28,29,30	6,7,8
2437849.712790	1962.504693	 8.06	 0.19	11.84	156.15407	-19.09102	 46.2	0.218	dny00003	205	1073741952	1348929536	219925	260	0.000700	7,30	11,16,17,18,21,22,28,30	2,8
2438353.910563	1963.886056	 8.11	 0.25	11.99	156.15368	-19.09249	 87.3	0.323	dnb00087	194	0	1349453824	825512	256	0.000700		11,16,17,18,19,21,22,28,30	8
2440715.259347	1970.350026	 8.45	 0.40	15.07	156.15343	-19.09374	-65.9	0.314	dsb00009	194	0	1349452800	615264	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2440717.253636	1970.355489	 8.34	 0.23	14.80	156.15355	-19.09256	 83.0	0.181	dsb00012	194	0	1349451776	478299	384	0.000700		16,17,18,19,21,22,28,30	7,8
2440717.253636	1970.355489	 8.21	 0.27	12.82	156.15311	-19.09233	 81.0	0.253	dsy00012	194	128	1349454848	352460	324	0.007500	7	10,11,16,17,18,19,21,22,28,30	2,6,8
2440717.253637	1970.355489	 8.17	 0.19	12.62	156.15478	-19.09215	 67.2	0.215	dsr00012	194	128	1349452800	760261	452	0.000700	7	10,16,17,18,19,21,22,28,30	2,6,7,8
2440979.500528	1971.073974	 8.32	 0.21	13.94	156.15325	-19.09232	-74.6	0.093	dsy00181	194	128	1349452800	612609	453	0.000700	7	10,16,17,18,19,21,22,28,30	0,2,6,7,8
2441011.409935	1971.161397	 8.19	 0.27	12.36	156.15310	-19.09463	 -1.9	0.073	dsr00186	194	128	1349453824	697297	260	0.000700	7	11,16,17,18,19,21,22,28,30	2,8
2441011.409936	1971.161397	 8.22	 0.23	13.62	156.15369	-19.09250	 84.3	0.203	dsy00186	194	128	1349454848	501794	324	0.000700	7	10,11,16,17,18,19,21,22,28,30	2,6,8
2441012.407167	1971.164129	 8.56	 0.26	13.48	156.15329	-19.09273	-89.4	0.832	dsb00189	194	0	1349452802	591474	4544	0.000700		1,10,16,17,18,19,21,22,28,30	6,7,8,12
2441012.407167	1971.164129	 8.46	 0.38	12.41	156.15367	-19.09395	-85.6	0.181	dsr00189	194	128	1349454848	523079	324	0.000700	7	10,11,16,17,18,19,21,22,28,30	2,6,8
2441012.407167	1971.164129	 8.58	 0.27	14.19	156.15327	-19.09187	-39.7	0.058	dsy00189	194	33554560	1349389312	671321	325	0.000700	7,25	10,11,17,18,19,21,22,28,30	0,2,6,8
2441039.332535	1971.237897	 8.31	 0.55	13.80	156.15408	-19.09534	-87.0	0.205	dsb00193	194	0	1349454848	575019	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2441039.332535	1971.237897	 8.11	 0.16	12.60	156.15325	-19.09396	-84.3	0.206	dsr00193	194	128	1349451776	810277	388	0.000700	7	16,17,18,19,21,22,28,30	2,7,8
2441039.332535	1971.237897	 8.27	 0.14	14.16	156.15435	-19.09206	 87.9	0.225	dsy00193	194	128	1349454848	531664	341	0.000700	7	10,11,16,17,18,19,21,22,28,30	0,2,4,6,8
2441058.280298	1971.289809	 8.14	 0.24	12.53	156.15243	-19.09405	-86.9	0.275	dsr00194	194	128	1349453824	804714	260	0.000700	7	11,16,17,18,19,21,22,28,30	2,8
2441058.280298	1971.289809	 8.24	 0.27	14.08	156.15362	-19.09226	-81.5	0.360	dsy00194	194	128	1349454848	542545	341	0.000700	7	10,11,16,17,18,19,21,22,28,30	0,2,4,6,8
2441061.268318	1971.297995	 8.43	 0.46	14.43	156.15086	-19.09435	-88.3	0.279	dsb00195	194	0	1349454848	569347	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2441061.268318	1971.297995	 8.12	 0.16	12.63	156.15252	-19.09363	 85.3	0.338	dsr00195	194	128	1349454848	616823	324	0.000700	7	10,11,16,17,18,19,21,22,28,30	2,6,8
2441061.268318	1971.297995	 8.17	 0.24	14.67	156.15360	-19.09240	-88.9	0.165	dsy00195	194	128	1349453824	719338	277	0.000700	7	11,16,17,18,19,21,22,28,30	0,2,4,8
2441068.248430	1971.317119	 8.13	 0.30	12.63	156.15341	-19.09382	-83.2	0.187	dsr00203	194	128	1349453824	834300	260	0.000700	7	11,16,17,18,19,21,22,28,30	2,8
2441068.248430	1971.317119	 8.24	 0.11	14.22	156.15382	-19.09199	 88.0	0.175	dsy00203	194	128	1349454848	594503	341	0.000700	7	10,11,16,17,18,19,21,22,28,30	0,2,4,6,8
2441069.246279	1971.319853	 8.14	 0.14	13.19	156.15323	-19.09426	 50.2	0.060	dsr00206	194	128	1349454848	660491	324	0.000700	7	10,11,16,17,18,19,21,22,28,30	2,6,8
2441069.246279	1971.319853	 8.27	 0.13	14.59	156.15379	-19.09227	 90.0	0.158	dsy00206	194	128	1349454848	684254	341	0.000700	7	10,11,16,17,18,19,21,22,28,30	0,2,4,6,8
2441069.250445	1971.319864	 8.38	 0.54	13.98	156.15152	-19.09463	-89.0	0.308	dsb00206	194	0	1349454848	571993	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2441308.885388	1971.976398	 8.31	 0.36	12.86	156.15318	-19.09185	-72.2	0.073	dnr00307	194	16512	1349453824	23002	260	0.000700	7,14	11,16,17,18,19,21,22,28,30	2,8
2441340.510003	1972.062869	 8.17	 0.14	13.94	156.15371	-19.09161	-85.8	0.374	dsb00357	194	0	1349454848	526224	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2441340.510003	1972.062869	 8.20	 0.13	12.25	156.15297	-19.09419	-12.9	0.066	dsr00357	194	128	1349451776	657510	388	0.000700	7	16,17,18,19,21,22,28,30	2,7,8
2441340.510003	1972.062869	 8.21	 0.19	13.91	156.15389	-19.09225	-83.9	0.074	dsy00357	194	128	1349454848	597147	324	0.000700	7	10,11,16,17,18,19,21,22,28,30	2,6,8
2442099.695929	1974.140263	 8.20	 0.40	11.96	156.15253	-19.09284	-83.3	0.541	dnr00456	194	16512	1349454848	27656	324	0.000700	7,14	10,11,16,17,18,19,21,22,28,30	2,6,8
2442503.632770	1975.246939	 8.33	 0.40	12.43	156.15388	-19.09207	-82.3	0.110	dnr00634	194	16512	1349454848	16907	324	0.000700	7,14	10,11,16,17,18,19,21,22,28,30	2,6,8
2442506.611821	1975.255101	 8.31	 0.35	12.63	156.15321	-19.09239	-88.8	0.123	dny00382	194	33570944	1349389312	21042	324	0.007500	7,14,25	10,11,17,18,19,21,22,28,30	2,6,8
2442516.587392	1975.282431	 8.18	 0.21	12.66	156.15370	-19.09309	 89.3	0.116	dnr00646	194	128	1349454848	268762	324	0.000700	7	10,11,16,17,18,19,21,22,28,30	2,6,8
2442517.558173	1975.285091	 8.11	 0.20	12.49	156.15344	-19.09282	-81.1	0.288	dnr00649	194	128	1349454848	216879	324	0.000700	7	10,11,16,17,18,19,21,22,28,30	2,6,8
2442536.572916	1975.337186	 8.25	 0.21	11.40	156.15394	-19.09244	-31.1	0.216	dnr00656	194	128	1349453824	140534	260	0.000700	7	11,16,17,18,19,21,22,28,30	2,8
2443613.673431	1978.285407	 8.10	 0.19	14.86	156.15282	-19.09173	-76.0	0.336	dsb00494	200	128	1349454848	361937	321	0.007500	7	10,11,16,17,18,19,21,22,28,30	0,6,8
2443900.778957	1979.071997	 8.29	 0.25	14.25	156.15220	-19.09385	 31.4	0.020	dsb00569	194	0	1349452800	412124	448	0.007500		10,16,17,18,19,21,22,28,30	6,7,8
2444020.494680	1979.399985	 8.46	 0.19	15.57	156.15265	-19.09538	-40.5	0.076	dsb00588	194	0	1349454848	636659	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2444022.524366	1979.405546	 8.29	 0.31	15.38	156.15133	-19.09336	 40.5	0.212	dsb00601	194	0	1349454848	334317	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2444022.568807	1979.405668	 8.29	 0.17	14.89	156.15317	-19.09425	 43.2	0.071	dsb00602	194	0	1349452800	260811	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2444163.857763	1979.792761	 8.34	 0.47	14.18	156.15148	-19.09268	 35.4	0.068	dsb00643	194	128	1479478272	372490	328	0.000700	7	10,11,16,17,18,19,21,27,28,30	3,6,8
2444347.579488	1980.295299	 8.46	 0.31	12.77	156.14935	-19.09038	 89.9	0.496	dnb02539	194	16512	1349453824	3501	257	0.000700	7,14	11,16,17,18,19,21,22,28,30	0,8
2444643.967071	1981.105389	 8.64	 0.40	14.38	156.15261	-19.09310	-78.1	0.220	dsb00677	194	33570816	1349389312	442051	320	0.000700	14,25	10,11,17,18,19,21,22,28,30	6,8
2444674.041208	1981.187784	 8.26	 0.37	14.95	156.15205	-19.09102	 25.1	0.058	dsb00707	194	128	1349454848	351076	321	0.000700	7	10,11,16,17,18,19,21,22,28,30	0,6,8
2444694.938681	1981.245037	 8.65	 0.23	14.86	156.15569	-19.09270	-57.8	0.214	dsb00714	194	0	1349452800	280825	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2444727.832659	1981.335158	 8.51	 0.46	14.64	156.15302	-19.09207	 27.4	0.046	dsb00736	194	0	1349454848	672170	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2444728.849945	1981.337945	 8.28	 0.20	15.10	156.15360	-19.09026	 -2.6	0.197	dsb00747	194	0	1349452802	443788	448	0.000700		1,10,16,17,18,19,21,22,28,30	6,7,8
2444748.806674	1981.392621	 8.13	 0.31	14.90	156.15499	-19.08947	 18.3	0.128	dsb00749	194	0	1349454848	478598	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2444965.096812	1981.985197	 8.35	 0.33	14.37	156.15263	-19.09244	-73.3	0.163	dsb00843	194	0	1349454848	593753	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2444994.100342	1982.064658	 8.19	 0.22	14.68	156.15099	-19.09024	-69.4	0.167	dsb00852	194	33554432	1349387264	291894	448	0.000700	25	10,17,18,19,21,22,28,30	6,7,8
2445049.941063	1982.217647	 8.03	 0.35	11.78	156.15367	-19.09241	 79.2	0.386	dsr00461	194	67109504	1886259203	537863	260	1.000000	7,9,26	0,1,11,17,18,19,21,22,28,29,30	2,8
2445074.916475	1982.286073	 8.13	 0.20	11.54	156.15392	-19.09227	-83.6	0.361	dsr00472	194	640	1886324736	470360	260	1.000000	7,9	11,16,17,18,19,21,22,28,29,30	2,8
2445079.871743	1982.299649	 8.21	 0.15	12.32	156.15352	-19.09220	-72.8	0.267	dsr00473	194	640	1886323712	200435	452	1.000000	7,9	10,16,17,18,19,21,22,28,29,30	2,6,7,8
2445085.937327	1982.316267	 8.30	 0.15	14.63	156.15322	-19.09090	 -6.8	0.091	dsb00873	194	0	1349452800	434139	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2445085.940799	1982.316276	 7.98	 0.28	11.79	156.15230	-19.09243	  8.8	0.178	dsr00478	194	640	1886325760	254444	324	1.000000	7,9	10,11,16,17,18,19,21,22,28,29,30	2,6,8
2445139.814862	1982.463876	 8.30	 0.41	13.76	156.15606	-19.09097	 84.0	0.112	dsb00901	194	268435456	1349454848	312196	320	0.000700	28	10,11,16,17,18,19,21,22,28,30	6,8
2445139.818333	1982.463886	 8.28	 0.21	12.31	156.15252	-19.09237	 12.4	0.174	dsr00497	194	640	1886324736	341661	260	1.000000	7,9	11,16,17,18,19,21,22,28,29,30	2,8
2445375.976157	1983.110894	 8.44	 0.29	14.63	156.15240	-19.09304	-71.2	0.218	dsb00999	194	0	1349453824	678774	256	0.000700		11,16,17,18,19,21,22,28,30	8
2445376.079633	1983.111177	 8.23	 0.13	12.12	156.15373	-19.09241	 81.7	0.208	dsr00565	194	640	1886324736	776818	260	1.000000	7,9	11,16,17,18,19,21,22,28,29,30	2,8
2445386.047296	1983.138486	 8.20	 0.28	11.49	156.15235	-19.09337	  7.6	0.292	dsr00571	194	640	1886325760	221119	324	1.000000	7,9	10,11,16,17,18,19,21,22,28,29,30	2,6,8
2445386.066741	1983.138539	 8.19	 0.31	14.81	156.15132	-19.08990	-21.5	0.109	dsb01012	194	0	1349454848	429958	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2445404.993983	1983.190394	 8.18	 0.24	12.00	156.15410	-19.09192	-62.2	0.108	dsr00578	194	640	1886325760	291147	324	1.000000	7,9	10,11,16,17,18,19,21,22,28,29,30	2,6,8
2445405.018289	1983.190461	 8.36	 0.31	14.61	156.15249	-19.09234	-81.8	0.232	dsb01022	194	0	1349454848	684377	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2445431.913417	1983.264146	 8.52	 0.37	14.53	156.15245	-19.09248	-83.2	0.186	dsb01028	194	0	1349454848	681545	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2445431.930778	1983.264194	 8.46	 0.37	11.70	156.15375	-19.09277	 88.0	0.368	dsr00583	194	640	1886324736	421025	260	1.000000	7,9	11,16,17,18,19,21,22,28,29,30	2,8
2445457.847973	1983.335200	 8.19	 0.19	12.15	156.15203	-19.09229	-78.6	0.284	dsr00591	194	640	1886324736	431861	260	1.000000	7,9	11,16,17,18,19,21,22,28,29,30	2,8
2445488.819742	1983.420054	 8.27	 0.26	11.85	156.15227	-19.09250	 -4.4	0.218	dsr00592	194	640	1886325760	477892	324	1.000000	7,9	10,11,16,17,18,19,21,22,28,29,30	2,6,8
2445489.802296	1983.422746	 8.43	 0.29	14.51	156.15278	-19.09242	-78.1	0.228	dsb01045	194	0	1349454848	699566	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2445647.153717	1983.853846	 8.18	 0.23	13.27	156.15310	-19.09195	 77.7	0.097	dsb01126	194	0	1349454848	270118	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2445673.108016	1983.924953	 8.31	 0.26	14.15	156.15231	-19.09237	-83.4	0.325	dsb01135	194	0	1349452800	563875	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2445703.009924	1984.006858	 8.33	 0.28	13.88	156.15226	-19.09282	-81.8	0.196	dsb01166	194	0	1349452800	515970	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2445728.046373	1984.075263	 8.49	 0.26	14.50	156.15405	-19.09000	 21.5	0.176	dsb01193	194	0	1349452800	382990	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2445728.049845	1984.075273	 8.21	 0.23	12.07	156.15402	-19.09285	-72.3	0.348	dsr00683	194	640	1886325760	255382	324	1.000000	7,9	10,11,16,17,18,19,21,22,28,29,30	2,6,8
2445728.068597	1984.075324	 8.29	 0.25	14.65	156.15539	-19.09019	  1.3	0.065	dsb01194	194	0	1349454848	390057	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2445737.050987	1984.099866	 8.31	 0.30	14.19	156.15269	-19.09239	-78.7	0.246	dsb01204	194	0	1349454848	542114	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2445737.066959	1984.099910	 8.06	 0.30	11.73	156.15421	-19.09331	 84.4	0.271	dsr00701	194	640	1886324736	473856	260	1.000000	7,9	11,16,17,18,19,21,22,28,29,30	2,8
2445756.008499	1984.151663	 8.50	 0.35	14.53	156.15257	-19.09035	 37.9	0.090	dsb01221	194	0	1349452800	228992	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2445757.033514	1984.154463	 8.18	 0.34	14.24	156.15406	-19.09029	 71.4	0.082	dsb01228	194	0	1349454848	160190	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2445782.936143	1984.225235	 8.41	 0.26	14.18	156.15305	-19.09224	-82.8	0.198	dsb01237	194	33554432	1349386240	565515	384	0.000700	25	17,18,19,21,22,28,30	7,8
2445791.894887	1984.249713	 8.14	 0.16	11.70	156.15430	-19.09291	-84.4	0.489	dsr00712	194	640	1886323712	225080	452	1.000000	7,9	10,16,17,18,19,21,22,28,29,30	2,6,7,8
2445791.953912	1984.249874	 8.11	 0.21	11.78	156.15339	-19.09360	-82.2	0.328	dsr00714	194	640	1886323712	407278	452	1.000000	7,9	10,16,17,18,19,21,22,28,29,30	2,6,7,8
2445799.884124	1984.271541	 8.29	 0.23	14.21	156.15196	-19.09077	  5.2	0.015	dsb01260	194	0	1349454848	438271	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2445799.927177	1984.271659	 8.41	 0.35	14.07	156.15348	-19.09124	 78.6	0.192	dsb01262	194	0	1349452800	255747	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2445811.910538	1984.304400	 8.59	 0.28	14.24	156.15148	-19.08754	-83.6	0.274	dsb01279	194	276824064	1349387264	441830	448	0.000700	23,28	10,17,18,19,21,22,28,30	6,7,8
2445820.580562	1984.328089	 8.12	 0.22	12.88	156.15609	-19.09243	-77.9	0.365	dnb04132	194	0	1349452800	54229	448	0.000463		10,16,17,18,19,21,22,28,30	6,7,8
2445839.826519	1984.380674	 8.30	 0.20	14.45	156.15445	-19.09257	 89.4	0.367	dsb01313	194	0	1349451776	615670	384	0.000700		16,17,18,19,21,22,28,30	7,8
2445847.820285	1984.402514	 8.17	 0.22	14.47	156.15148	-19.09066	  5.1	0.162	dsb01321	194	0	1349454848	258705	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2445847.864725	1984.402636	 8.30	 0.19	14.07	156.15460	-19.09123	 89.9	0.146	dsb01323	194	0	1349454848	219249	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2445872.818123	1984.470815	 8.25	 0.16	14.53	156.15535	-19.09197	 88.4	0.479	dsb01363	194	0	1349454848	521484	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2445899.791752	1984.544513	 8.24	 0.22	14.15	156.15568	-19.09681	 86.5	0.321	dsb01384	194	310378496	1349386240	537513	384	0.000700	23,25,28	17,18,19,21,22,28,30	7,8
2446030.888218	1984.902700	 8.42	 0.54	13.62	156.15393	-19.09190	-79.4	0.241	dnb04450	194	16384	1349454848	7193	320	0.000069	14	10,11,16,17,18,19,21,22,28,30	6,8
2446110.014475	1985.119218	 8.30	 0.20	14.16	156.15237	-19.09213	-80.4	0.285	dsb01539	194	0	1349454848	450816	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2446116.077841	1985.135830	 8.21	 0.28	14.69	156.15196	-19.08942	 20.8	0.126	dsb01553	194	0	1349454848	392562	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2446116.122286	1985.135951	 8.18	 0.27	14.53	156.15345	-19.08894	 75.7	0.161	dsb01555	194	0	1349454848	374853	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2446117.718653	1985.140325	 8.22	 0.64	13.56	156.15390	-19.09220	-85.2	0.211	dnb04587	194	33570816	1349389312	11705	320	0.000602	14,25	10,11,17,18,19,21,22,28,30	6,8
2446151.931872	1985.234060	 8.32	 0.29	14.66	156.15182	-19.09092	-66.0	0.043	dsb01589	194	0	1349452800	409468	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2446151.954093	1985.234121	 8.31	 0.33	14.11	156.15368	-19.09095	 57.0	0.081	dsb01590	194	0	1349454848	152852	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2446178.883346	1985.307900	 8.21	 0.22	14.63	156.15140	-19.09033	-58.2	0.056	dsb01615	194	0	1349454848	459082	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2446178.927787	1985.308021	 8.26	 0.54	14.53	156.15280	-19.08894	 58.0	0.121	dsb01617	194	0	1349454848	459111	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2446195.840462	1985.354357	 8.52	 0.33	14.33	156.15276	-19.09232	-76.7	0.252	dsb01634	194	0	1349454848	578491	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2446209.796260	1985.392592	 8.21	 0.22	14.65	156.15314	-19.09036	 78.2	0.042	dsb01657	194	0	1349454848	217564	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2446209.840701	1985.392714	 8.23	 0.14	14.17	156.15406	-19.09068	 46.0	0.195	dsb01659	194	0	1349454848	214185	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2446224.828291	1985.433776	 8.36	 0.37	13.70	156.15256	-19.09262	-84.9	0.252	dsb01680	194	268435584	1479476224	340976	456	0.000700	7,28	10,16,17,18,19,21,27,28,30	3,6,7,8
2446446.135178	1986.040096	 8.36	 0.26	14.22	156.15202	-19.09029	 23.1	0.012	dsb01869	194	33554432	1349387264	256095	448	0.000700	25	10,17,18,19,21,22,28,30	6,7,8
2446466.002306	1986.094527	 8.65	 0.32	14.31	156.15262	-19.09236	-78.4	0.220	dsb01877	194	0	1349454848	518412	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2446471.063631	1986.108394	 8.21	 0.22	14.42	156.15156	-19.09001	-50.9	0.053	dsb01886	194	33554432	1349389312	259819	320	0.000700	25	10,11,17,18,19,21,22,28,30	6,8
2446471.109466	1986.108519	 8.43	 0.31	14.17	156.15325	-19.08986	 44.9	0.148	dsb01888	194	0	1349454848	373075	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2446496.911357	1986.179209	 8.54	 0.26	14.13	156.15325	-19.09179	-75.1	0.176	dsb01898	194	0	1349452800	595601	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
